Event_ID,Date,Route,Incident_Type,Severity,Vessel_Type_Affected,Flag_State,Estimated_Delay_Hours,Cargo_Volume_Impacted_KT,Lat,Lon,Reroute_Required,Conflict_Phase
EVT-00808,2025-11-05,Cape of Good Hope (reroute),Port Closure (Military),Minor,VLCC,Panama,8.5,6.0,-34.4141,18.487,True,Fragile Stabilisation
EVT-00809,2025-11-06,Suez Canal,GPS Spoofing / Jamming Incident,Moderate,Product Tanker,Marshall Islands,4.8,91.0,29.6273,31.7939,False,Fragile Stabilisation
EVT-00810,2025-11-06,Bab el-Mandeb / Red Sea,Drone Strike Near Vessel,Moderate,Container Ship,Liberia,16.4,110.0,13.081,43.7643,False,Fragile Stabilisation
EVT-00811,2025-11-06,Bab el-Mandeb / Red Sea,IRGC Fast-Boat Harassment,Severe,Bulk Carrier,Marshall Islands,150.9,509.0,12.1778,43.772,True,Fragile Stabilisation
EVT-00812,2025-11-07,Strait of Hormuz,GPS Spoofing / Jamming Incident,Severe,LPG Carrier,Singapore,27.4,1042.0,26.2756,56.0846,True,Fragile Stabilisation
EVT-00813,2025-11-07,Cape of Good Hope (reroute),Piracy / Armed Boarding,Critical,Bulk Carrier,Hong Kong,82.0,257.0,-34.6443,18.0464,True,Fragile Stabilisation
EVT-00814,2025-11-09,Bab el-Mandeb / Red Sea,Cyber-Attack on Port Systems,Moderate,Product Tanker,Greece,22.3,26.0,13.1493,43.2703,True,Fragile Stabilisation
EVT-00815,2025-11-09,Strait of Hormuz,Naval Mine Detonation,Moderate,Suezmax,Greece,46.0,32.0,26.9447,56.522,False,Fragile Stabilisation
EVT-00816,2025-11-09,Strait of Malacca,Unexploded Ordnance Discovery,Minor,Bulk Carrier,Marshall Islands,1.7,50.0,1.9655,100.848,False,Fragile Stabilisation
EVT-00817,2025-11-10,Arabian Sea – South China Sea,Unexploded Ordnance Discovery,Minor,Product Tanker,Greece,2.7,22.0,8.7812,89.3205,False,Fragile Stabilisation
EVT-00818,2025-11-10,Strait of Malacca,Coalition Naval Escort Delay,Moderate,Container Ship,Singapore,11.2,398.0,2.2915,100.8306,True,Fragile Stabilisation
EVT-00819,2025-11-10,Aden Gulf – Indian Ocean,Naval Mine Detonation,Moderate,VLCC,China,1.6,54.0,28.9903,112.567,False,Fragile Stabilisation
EVT-00820,2025-11-11,Arabian Sea – South China Sea,Piracy / Armed Boarding,Minor,LPG Carrier,Liberia,0.3,38.0,17.2509,103.3239,False,Fragile Stabilisation
EVT-00821,2025-11-12,Strait of Hormuz,Insurance No-Go Zone Declaration,Moderate,VLCC,Hong Kong,46.0,189.0,25.9335,56.0198,False,Fragile Stabilisation
EVT-00822,2025-11-13,Bab el-Mandeb / Red Sea,Port Closure (Military),Moderate,Aframax,Panama,25.7,159.0,13.799,42.6114,False,Fragile Stabilisation
EVT-00823,2025-11-13,Strait of Hormuz,Oil Spill from Damaged Tanker,Severe,Aframax,Malta,93.1,212.0,26.3817,56.6453,True,Fragile Stabilisation
EVT-00824,2025-11-15,Aden Gulf – Indian Ocean,Missile Attack on Tanker,Minor,Product Tanker,Malta,16.3,25.0,18.4992,95.2895,False,Fragile Stabilisation
EVT-00825,2025-11-16,Strait of Hormuz,Port Closure (Military),Moderate,VLCC,Japan,46.6,45.0,26.2363,55.8161,False,Fragile Stabilisation
EVT-00826,2025-11-17,Bab el-Mandeb / Red Sea,IRGC Fast-Boat Harassment,Minor,Aframax,Bahamas,0.7,40.0,13.6067,43.165,False,Fragile Stabilisation
EVT-00827,2025-11-17,Persian Gulf – East China Sea,IRGC Fast-Boat Harassment,Severe,Aframax,Singapore,19.0,221.0,6.7443,88.9813,True,Fragile Stabilisation
EVT-00828,2025-11-17,Strait of Hormuz,Piracy / Armed Boarding,Moderate,LPG Carrier,Panama,22.3,235.0,26.5235,56.2615,False,Fragile Stabilisation
EVT-00829,2025-11-18,Bab el-Mandeb / Red Sea,Piracy / Armed Boarding,Minor,Suezmax,Greece,5.1,6.0,13.6164,42.3965,False,Fragile Stabilisation
EVT-00830,2025-11-18,Bab el-Mandeb / Red Sea,Coalition Naval Escort Delay,Moderate,Container Ship,China,18.8,177.0,11.8743,43.5614,True,Fragile Stabilisation
EVT-00831,2025-11-18,Strait of Hormuz,Houthi Anti-Ship Missile,Severe,Suezmax,Liberia,94.4,299.0,25.6689,55.6719,True,Fragile Stabilisation
EVT-00832,2025-11-18,Cape of Good Hope (reroute),Unexploded Ordnance Discovery,Moderate,Product Tanker,Singapore,25.6,562.0,-33.8252,18.3435,False,Fragile Stabilisation
EVT-00833,2025-11-19,Strait of Hormuz,IRGC Fast-Boat Harassment,Minor,Container Ship,Liberia,7.4,15.0,25.6832,57.0117,True,Fragile Stabilisation
EVT-00834,2025-11-19,Strait of Malacca,Oil Spill from Damaged Tanker,Minor,LPG Carrier,Bahamas,5.5,98.0,2.8448,101.0317,False,Fragile Stabilisation
EVT-00835,2025-11-19,Strait of Hormuz,Insurance No-Go Zone Declaration,Moderate,Container Ship,Marshall Islands,20.2,144.0,26.1918,56.6601,True,Fragile Stabilisation
EVT-00836,2025-11-19,Persian Gulf – East China Sea,Insurance No-Go Zone Declaration,Severe,Bulk Carrier,Greece,36.7,16.0,16.4935,58.2895,True,Fragile Stabilisation
EVT-00837,2025-11-19,Cape of Good Hope (reroute),Port Closure (Military),Critical,LPG Carrier,Marshall Islands,234.4,728.0,-34.5,17.8799,True,Fragile Stabilisation
EVT-00838,2025-11-20,Strait of Hormuz,IRGC Fast-Boat Harassment,Minor,LNG Carrier,Hong Kong,2.4,62.0,26.6149,56.5014,False,Fragile Stabilisation
EVT-00839,2025-11-21,Bab el-Mandeb / Red Sea,Drone Strike Near Vessel,Minor,Suezmax,Liberia,5.5,167.0,12.0979,43.1981,True,Fragile Stabilisation
EVT-00840,2025-11-21,Cape of Good Hope (reroute),Piracy / Armed Boarding,Minor,VLCC,Greece,13.4,94.0,-34.9894,19.1973,False,Fragile Stabilisation
EVT-00841,2025-11-22,Persian Gulf – East China Sea,Houthi Anti-Ship Missile,Moderate,Aframax,Liberia,3.9,29.0,16.6768,43.5606,True,Fragile Stabilisation
EVT-00842,2025-11-22,Bab el-Mandeb / Red Sea,Port Closure (Military),Severe,LNG Carrier,Singapore,86.0,0.0,12.5125,42.8887,True,Fragile Stabilisation
EVT-00843,2025-11-23,Cape of Good Hope (reroute),Military Blockade Enforcement,Critical,Suezmax,China,287.0,1748.0,-34.2205,17.7233,True,Fragile Stabilisation
EVT-00844,2025-11-23,Cape of Good Hope (reroute),Missile Attack on Tanker,Severe,Bulk Carrier,Hong Kong,187.3,224.0,-34.2856,18.1965,True,Fragile Stabilisation
EVT-00845,2025-11-24,Arabian Sea – South China Sea,Missile Attack on Tanker,Minor,Suezmax,Japan,1.7,23.0,12.2028,117.4357,False,Fragile Stabilisation
EVT-00846,2025-11-24,Aden Gulf – Indian Ocean,Missile Attack on Tanker,Moderate,Aframax,China,5.3,169.0,6.9361,87.7008,False,Fragile Stabilisation
EVT-00847,2025-11-24,Bab el-Mandeb / Red Sea,Maritime Corridor Suspension,Minor,LPG Carrier,China,2.7,15.0,11.8496,44.1615,True,Fragile Stabilisation
EVT-00848,2025-11-25,Persian Gulf – Sea of Japan,Oil Spill from Damaged Tanker,Severe,Bulk Carrier,Bahamas,23.8,287.0,20.8977,89.745,True,Fragile Stabilisation
EVT-00849,2025-11-26,Bab el-Mandeb / Red Sea,Missile Attack on Tanker,Minor,Product Tanker,Panama,14.5,13.0,12.8784,43.6373,False,Fragile Stabilisation
EVT-00850,2025-11-26,Strait of Hormuz,GPS Spoofing / Jamming Incident,Minor,Bulk Carrier,Marshall Islands,6.6,95.0,26.7153,56.6993,False,Fragile Stabilisation
EVT-00851,2025-11-26,Bab el-Mandeb / Red Sea,IRGC Fast-Boat Harassment,Minor,Aframax,Malta,4.5,18.0,13.3826,43.9519,False,Fragile Stabilisation
EVT-00852,2025-11-27,Bab el-Mandeb / Red Sea,Naval Mine Detonation,Moderate,Container Ship,Hong Kong,38.4,162.0,13.3729,43.7051,False,Fragile Stabilisation
EVT-00853,2025-11-27,Strait of Hormuz,Unexploded Ordnance Discovery,Severe,Container Ship,Singapore,48.4,1522.0,26.9754,57.0465,True,Fragile Stabilisation
EVT-00854,2025-11-27,Persian Gulf – Sea of Japan,Drone Strike Near Vessel,Moderate,LNG Carrier,Greece,23.5,102.0,22.9316,109.1938,True,Fragile Stabilisation
EVT-00855,2025-11-28,Aden Gulf – Indian Ocean,Military Blockade Enforcement,Minor,LNG Carrier,Marshall Islands,0.5,13.0,16.2901,115.725,True,Fragile Stabilisation
EVT-00856,2025-11-28,Bab el-Mandeb / Red Sea,Piracy / Armed Boarding,Severe,Product Tanker,Hong Kong,60.2,574.0,12.8134,43.655,True,Fragile Stabilisation
EVT-00857,2025-11-29,Suez Canal,Piracy / Armed Boarding,Moderate,Product Tanker,Panama,42.0,23.0,30.4823,31.6494,False,Fragile Stabilisation
EVT-00858,2025-11-29,Suez Canal,Piracy / Armed Boarding,Severe,VLCC,Japan,177.4,415.0,29.7444,32.5948,True,Fragile Stabilisation
EVT-00859,2025-11-29,Persian Gulf – Sea of Japan,Cyber-Attack on Port Systems,Minor,Suezmax,China,7.9,138.0,6.4246,41.5495,False,Fragile Stabilisation
EVT-00860,2025-11-29,Strait of Hormuz,Port Closure (Military),Severe,Aframax,Greece,47.9,358.0,25.9556,55.6582,True,Fragile Stabilisation
EVT-00861,2025-11-29,Persian Gulf – Bay of Bengal,Drone Strike Near Vessel,Severe,LPG Carrier,Greece,42.6,279.0,15.1129,40.3832,True,Fragile Stabilisation
EVT-00862,2025-11-29,Cape of Good Hope (reroute),GPS Spoofing / Jamming Incident,Moderate,LPG Carrier,Marshall Islands,71.3,466.0,-33.9388,19.3684,False,Fragile Stabilisation
EVT-00863,2025-11-30,Persian Gulf – East China Sea,Unexploded Ordnance Discovery,Moderate,Bulk Carrier,Bahamas,13.0,239.0,27.351,100.9366,False,Fragile Stabilisation
EVT-00864,2025-12-01,Suez Canal,Cyber-Attack on Port Systems,Severe,Container Ship,Panama,25.4,396.0,29.6149,32.1064,True,Fragile Stabilisation
EVT-00865,2025-12-01,Cape of Good Hope (reroute),Oil Spill from Damaged Tanker,Minor,Suezmax,Bahamas,5.6,107.0,-34.053,18.3571,False,Fragile Stabilisation
EVT-00866,2025-12-04,Strait of Malacca,Oil Spill from Damaged Tanker,Severe,VLCC,Japan,72.1,309.0,1.8002,102.2707,True,Fragile Stabilisation
EVT-00867,2025-12-05,Aden Gulf – Indian Ocean,Cyber-Attack on Port Systems,Moderate,Bulk Carrier,Japan,20.4,252.0,20.8915,95.8617,False,Fragile Stabilisation
EVT-00868,2025-12-06,Strait of Hormuz,Oil Spill from Damaged Tanker,Moderate,Product Tanker,Panama,15.4,52.0,27.244,57.148,False,Fragile Stabilisation
EVT-00869,2025-12-06,Persian Gulf – Sea of Japan,Insurance No-Go Zone Declaration,Moderate,VLCC,Hong Kong,8.0,375.0,7.5991,57.1795,False,Fragile Stabilisation
EVT-00870,2025-12-06,Arabian Sea – South China Sea,Cyber-Attack on Port Systems,Minor,LPG Carrier,Hong Kong,16.0,46.0,10.5238,98.979,False,Fragile Stabilisation
EVT-00871,2025-12-06,Bab el-Mandeb / Red Sea,Drone Strike Near Vessel,Severe,LPG Carrier,China,28.9,61.0,11.9991,43.1521,True,Fragile Stabilisation
EVT-00872,2025-12-07,Bab el-Mandeb / Red Sea,Houthi Anti-Ship Missile,Critical,LNG Carrier,Panama,370.8,1219.0,11.8417,43.5446,True,Fragile Stabilisation
EVT-00873,2025-12-07,Strait of Hormuz,Coalition Naval Escort Delay,Minor,LNG Carrier,Marshall Islands,1.9,28.0,25.9069,56.8424,False,Fragile Stabilisation
EVT-00874,2025-12-08,Persian Gulf – Sea of Japan,Oil Spill from Damaged Tanker,Minor,Product Tanker,China,1.5,48.0,5.4817,44.7494,False,Fragile Stabilisation
EVT-00875,2025-12-09,Bab el-Mandeb / Red Sea,Cyber-Attack on Port Systems,Moderate,LNG Carrier,Greece,4.5,106.0,13.1828,42.6136,False,Fragile Stabilisation
EVT-00876,2025-12-09,Strait of Hormuz,Oil Spill from Damaged Tanker,Minor,Container Ship,Marshall Islands,5.9,41.0,27.222,55.7795,True,Fragile Stabilisation
EVT-00877,2025-12-09,Strait of Hormuz,Unexploded Ordnance Discovery,Severe,Product Tanker,Malta,144.7,662.0,26.1084,56.0456,True,Fragile Stabilisation
EVT-00878,2025-12-09,Arabian Sea – South China Sea,Houthi Anti-Ship Missile,Moderate,LPG Carrier,China,67.5,95.0,23.8235,55.6767,True,Fragile Stabilisation
EVT-00879,2025-12-11,Bab el-Mandeb / Red Sea,Unexploded Ordnance Discovery,Moderate,Product Tanker,China,4.5,148.0,13.5831,43.0271,True,Fragile Stabilisation
EVT-00880,2025-12-12,Persian Gulf – Sea of Japan,Military Blockade Enforcement,Moderate,Bulk Carrier,Malta,9.5,199.0,12.4109,108.0109,False,Fragile Stabilisation
EVT-00881,2025-12-12,Bab el-Mandeb / Red Sea,Naval Mine Detonation,Severe,LPG Carrier,Greece,4.1,568.0,12.5066,42.9187,True,Fragile Stabilisation
EVT-00882,2025-12-12,Bab el-Mandeb / Red Sea,Port Closure (Military),Moderate,VLCC,Liberia,5.2,52.0,13.6278,44.0284,True,Fragile Stabilisation
EVT-00883,2025-12-12,Strait of Hormuz,Military Blockade Enforcement,Severe,Suezmax,Liberia,21.2,48.0,26.5077,57.1478,True,Fragile Stabilisation
EVT-00884,2025-12-13,Bab el-Mandeb / Red Sea,Houthi Anti-Ship Missile,Severe,Aframax,Singapore,109.3,422.0,12.4706,43.7124,True,Fragile Stabilisation
EVT-00885,2025-12-13,Strait of Malacca,Drone Strike Near Vessel,Moderate,Product Tanker,Hong Kong,8.3,222.0,2.7641,100.9469,False,Fragile Stabilisation
EVT-00886,2025-12-13,Cape of Good Hope (reroute),Cyber-Attack on Port Systems,Severe,Suezmax,Malta,133.7,623.0,-34.1628,17.8638,True,Fragile Stabilisation
EVT-00887,2025-12-14,Strait of Hormuz,Naval Mine Detonation,Minor,Bulk Carrier,China,14.5,41.0,26.2813,55.4541,False,Fragile Stabilisation
EVT-00888,2025-12-14,Bab el-Mandeb / Red Sea,Port Closure (Military),Moderate,Product Tanker,Panama,28.6,115.0,12.5508,43.9992,False,Fragile Stabilisation
EVT-00889,2025-12-18,Bab el-Mandeb / Red Sea,Naval Mine Detonation,Severe,Bulk Carrier,Marshall Islands,2.9,545.0,13.0601,43.8145,True,Fragile Stabilisation
EVT-00890,2025-12-18,Strait of Hormuz,Houthi Anti-Ship Missile,Severe,LNG Carrier,Japan,12.6,110.0,26.3323,56.3536,True,Fragile Stabilisation
EVT-00891,2025-12-18,Aden Gulf – Indian Ocean,Missile Attack on Tanker,Minor,Product Tanker,Liberia,9.8,32.0,34.3806,59.4472,False,Fragile Stabilisation
EVT-00892,2025-12-20,Strait of Hormuz,Piracy / Armed Boarding,Moderate,Container Ship,Hong Kong,100.5,604.0,25.677,56.9987,True,Fragile Stabilisation
EVT-00893,2025-12-21,Persian Gulf – East China Sea,Maritime Corridor Suspension,Moderate,Aframax,Liberia,3.2,480.0,12.2236,57.8981,False,Fragile Stabilisation
EVT-00894,2025-12-21,Suez Canal,Oil Spill from Damaged Tanker,Severe,Container Ship,China,19.5,142.0,31.1777,33.1851,True,Fragile Stabilisation
EVT-00895,2025-12-22,Strait of Hormuz,Port Closure (Military),Minor,VLCC,Panama,10.1,37.0,25.6484,55.7372,True,Fragile Stabilisation
EVT-00896,2025-12-23,Strait of Hormuz,Military Blockade Enforcement,Moderate,LPG Carrier,Japan,78.7,251.0,26.0257,56.6678,False,Fragile Stabilisation
EVT-00897,2025-12-23,Strait of Hormuz,Port Closure (Military),Severe,Container Ship,Bahamas,14.4,303.0,25.5272,55.824,True,Fragile Stabilisation
EVT-00898,2025-12-23,Strait of Hormuz,Cyber-Attack on Port Systems,Moderate,Bulk Carrier,Panama,36.3,448.0,26.3495,55.9382,False,Fragile Stabilisation
EVT-00899,2025-12-24,Strait of Hormuz,Maritime Corridor Suspension,Minor,Bulk Carrier,Hong Kong,1.3,5.0,27.3888,57.1205,False,Fragile Stabilisation
EVT-00900,2025-12-24,Bab el-Mandeb / Red Sea,Military Blockade Enforcement,Severe,Container Ship,Malta,91.6,627.0,12.7134,42.8337,True,Fragile Stabilisation
EVT-00901,2025-12-25,Bab el-Mandeb / Red Sea,Houthi Anti-Ship Missile,Moderate,Product Tanker,Hong Kong,30.1,251.0,13.4521,43.1799,False,Fragile Stabilisation
EVT-00902,2025-12-25,Arabian Sea – South China Sea,IRGC Fast-Boat Harassment,Severe,Container Ship,Hong Kong,49.3,65.0,13.8125,99.8519,True,Fragile Stabilisation
EVT-00903,2025-12-26,Persian Gulf – East China Sea,Maritime Corridor Suspension,Moderate,Aframax,Malta,5.0,154.0,31.9114,117.9764,True,Fragile Stabilisation
EVT-00904,2025-12-26,Bab el-Mandeb / Red Sea,Drone Strike Near Vessel,Minor,LPG Carrier,Greece,11.2,197.0,12.1827,43.3023,False,Fragile Stabilisation
EVT-00905,2025-12-26,Cape of Good Hope (reroute),Drone Strike Near Vessel,Moderate,LNG Carrier,Panama,101.4,8.0,-33.7077,18.9773,False,Fragile Stabilisation
EVT-00906,2025-12-27,Suez Canal,Maritime Corridor Suspension,Severe,Product Tanker,Liberia,57.9,450.0,30.6086,32.3227,True,Fragile Stabilisation
EVT-00907,2025-12-27,Strait of Hormuz,Military Blockade Enforcement,Minor,Suezmax,Bahamas,16.8,106.0,27.2668,55.3952,True,Fragile Stabilisation
EVT-00908,2025-12-27,Suez Canal,Maritime Corridor Suspension,Moderate,Suezmax,Singapore,35.5,47.0,30.5133,31.8249,False,Fragile Stabilisation
EVT-00909,2025-12-28,Suez Canal,Coalition Naval Escort Delay,Critical,Suezmax,Singapore,185.2,112.0,30.1899,31.8057,True,Fragile Stabilisation
EVT-00910,2025-12-29,Persian Gulf – Bay of Bengal,Drone Strike Near Vessel,Minor,Product Tanker,Hong Kong,0.5,6.0,10.7529,83.2072,True,Fragile Stabilisation
EVT-00911,2025-12-30,Strait of Hormuz,Drone Strike Near Vessel,Critical,Product Tanker,Malta,285.1,153.0,26.0181,55.3257,True,Fragile Stabilisation
EVT-00912,2025-12-30,Suez Canal,IRGC Fast-Boat Harassment,Moderate,LPG Carrier,Panama,0.9,88.0,30.047,31.766,False,Fragile Stabilisation
EVT-00913,2025-12-30,Strait of Malacca,IRGC Fast-Boat Harassment,Minor,Aframax,Malta,10.4,5.0,2.477,101.2445,False,Fragile Stabilisation
EVT-00914,2025-12-31,Persian Gulf – East China Sea,Houthi Anti-Ship Missile,Critical,VLCC,Malta,827.0,2803.0,12.5815,96.1484,True,Fragile Stabilisation
EVT-00915,2025-12-31,Bab el-Mandeb / Red Sea,Piracy / Armed Boarding,Moderate,LNG Carrier,Singapore,85.1,164.0,11.84,44.1917,False,Fragile Stabilisation
EVT-00916,2025-12-31,Bab el-Mandeb / Red Sea,Oil Spill from Damaged Tanker,Severe,LNG Carrier,Malta,25.9,258.0,12.3415,43.6609,True,Fragile Stabilisation
EVT-00917,2026-01-01,Persian Gulf – Bay of Bengal,Missile Attack on Tanker,Moderate,Container Ship,Malta,3.0,419.0,23.2691,55.5176,False,Ongoing Uncertainty
EVT-00918,2026-01-02,Bab el-Mandeb / Red Sea,Military Blockade Enforcement,Severe,LNG Carrier,Marshall Islands,17.4,484.0,11.8487,42.9918,True,Ongoing Uncertainty
EVT-00919,2026-01-02,Bab el-Mandeb / Red Sea,Unexploded Ordnance Discovery,Moderate,VLCC,Hong Kong,16.6,20.0,13.2364,42.5566,False,Ongoing Uncertainty
EVT-00920,2026-01-03,Strait of Hormuz,Unexploded Ordnance Discovery,Minor,Aframax,Greece,1.4,95.0,25.5032,57.1565,True,Ongoing Uncertainty
EVT-00921,2026-01-04,Suez Canal,Military Blockade Enforcement,Minor,LPG Carrier,Japan,16.1,52.0,30.8497,31.8903,False,Ongoing Uncertainty
EVT-00922,2026-01-04,Strait of Malacca,IRGC Fast-Boat Harassment,Severe,Bulk Carrier,Greece,91.3,999.0,2.7439,101.233,True,Ongoing Uncertainty
EVT-00923,2026-01-05,Aden Gulf – Indian Ocean,Missile Attack on Tanker,Severe,Bulk Carrier,Singapore,23.5,596.0,9.5799,104.9333,True,Ongoing Uncertainty
EVT-00924,2026-01-05,Suez Canal,Oil Spill from Damaged Tanker,Severe,Aframax,Liberia,75.4,684.0,30.1879,32.4109,True,Ongoing Uncertainty
EVT-00925,2026-01-06,Bab el-Mandeb / Red Sea,Port Closure (Military),Minor,Product Tanker,Panama,0.4,1.0,12.9015,43.2584,False,Ongoing Uncertainty
EVT-00926,2026-01-07,Suez Canal,Houthi Anti-Ship Missile,Minor,LNG Carrier,Greece,5.2,31.0,30.9606,32.9734,True,Ongoing Uncertainty
EVT-00927,2026-01-08,Bab el-Mandeb / Red Sea,Drone Strike Near Vessel,Severe,LNG Carrier,Hong Kong,80.2,573.0,12.3114,42.9887,True,Ongoing Uncertainty
EVT-00928,2026-01-09,Cape of Good Hope (reroute),Insurance No-Go Zone Declaration,Minor,LPG Carrier,Singapore,7.1,24.0,-35.1096,18.963,False,Ongoing Uncertainty
EVT-00929,2026-01-09,Persian Gulf – East China Sea,Houthi Anti-Ship Missile,Minor,Aframax,Greece,5.8,0.0,27.8096,47.9539,False,Ongoing Uncertainty
EVT-00930,2026-01-09,Suez Canal,Unexploded Ordnance Discovery,Moderate,Suezmax,Marshall Islands,42.3,632.0,30.5067,31.4894,False,Ongoing Uncertainty
EVT-00931,2026-01-10,Strait of Hormuz,Houthi Anti-Ship Missile,Minor,Bulk Carrier,China,0.1,19.0,26.8942,55.8027,False,Ongoing Uncertainty
EVT-00932,2026-01-10,Bab el-Mandeb / Red Sea,Military Blockade Enforcement,Moderate,Product Tanker,Malta,3.3,279.0,11.9641,42.3572,False,Ongoing Uncertainty
EVT-00933,2026-01-11,Aden Gulf – Indian Ocean,Houthi Anti-Ship Missile,Minor,Bulk Carrier,Liberia,3.5,101.0,23.2091,75.9195,False,Ongoing Uncertainty
EVT-00934,2026-01-13,Strait of Hormuz,Unexploded Ordnance Discovery,Minor,VLCC,Liberia,5.3,20.0,25.8563,56.5851,False,Ongoing Uncertainty
EVT-00935,2026-01-13,Strait of Malacca,Drone Strike Near Vessel,Minor,VLCC,Bahamas,12.8,14.0,2.1162,101.9224,False,Ongoing Uncertainty
EVT-00936,2026-01-13,Suez Canal,Drone Strike Near Vessel,Minor,LNG Carrier,China,2.1,24.0,31.4315,32.8308,False,Ongoing Uncertainty
EVT-00937,2026-01-13,Persian Gulf – Sea of Japan,Military Blockade Enforcement,Minor,Bulk Carrier,Malta,1.6,62.0,29.8996,61.3209,False,Ongoing Uncertainty
EVT-00938,2026-01-14,Strait of Hormuz,Insurance No-Go Zone Declaration,Severe,Suezmax,Japan,3.7,255.0,26.0209,55.9126,True,Ongoing Uncertainty
EVT-00939,2026-01-14,Bab el-Mandeb / Red Sea,Coalition Naval Escort Delay,Severe,Bulk Carrier,Panama,357.6,13.0,11.9695,43.5009,True,Ongoing Uncertainty
EVT-00940,2026-01-14,Cape of Good Hope (reroute),Maritime Corridor Suspension,Minor,Bulk Carrier,Hong Kong,22.0,7.0,-34.5082,19.4983,False,Ongoing Uncertainty
EVT-00941,2026-01-15,Suez Canal,Missile Attack on Tanker,Severe,Product Tanker,Liberia,160.6,926.0,29.6408,33.0197,True,Ongoing Uncertainty
EVT-00942,2026-01-15,Strait of Hormuz,Coalition Naval Escort Delay,Minor,Suezmax,Japan,14.1,26.0,26.4629,56.189,False,Ongoing Uncertainty
EVT-00943,2026-01-16,Strait of Hormuz,Piracy / Armed Boarding,Minor,Container Ship,Hong Kong,3.3,122.0,26.6188,56.3178,True,Ongoing Uncertainty
EVT-00944,2026-01-17,Bab el-Mandeb / Red Sea,Oil Spill from Damaged Tanker,Severe,LNG Carrier,China,18.3,1088.0,13.2587,44.0364,True,Ongoing Uncertainty
EVT-00945,2026-01-17,Suez Canal,IRGC Fast-Boat Harassment,Critical,Container Ship,Bahamas,14.6,1290.0,31.4593,32.7947,True,Ongoing Uncertainty
EVT-00946,2026-01-17,Suez Canal,Military Blockade Enforcement,Minor,Product Tanker,Malta,17.3,4.0,30.1992,31.4207,False,Ongoing Uncertainty
EVT-00947,2026-01-17,Suez Canal,Military Blockade Enforcement,Minor,LPG Carrier,Bahamas,5.7,36.0,31.4102,32.7698,False,Ongoing Uncertainty
EVT-00948,2026-01-18,Strait of Malacca,Maritime Corridor Suspension,Critical,Product Tanker,Singapore,53.8,2657.0,2.4786,101.9096,True,Ongoing Uncertainty
EVT-00949,2026-01-18,Bab el-Mandeb / Red Sea,Insurance No-Go Zone Declaration,Moderate,VLCC,Panama,81.1,91.0,13.7852,43.4603,False,Ongoing Uncertainty
EVT-00950,2026-01-19,Strait of Hormuz,Piracy / Armed Boarding,Minor,Suezmax,Greece,5.9,26.0,27.0158,56.6593,False,Ongoing Uncertainty
EVT-00951,2026-01-20,Suez Canal,GPS Spoofing / Jamming Incident,Moderate,Container Ship,Japan,33.6,38.0,30.9014,31.384,False,Ongoing Uncertainty
EVT-00952,2026-01-21,Strait of Hormuz,Houthi Anti-Ship Missile,Moderate,LPG Carrier,Japan,10.5,711.0,27.2203,57.0287,True,Ongoing Uncertainty
EVT-00953,2026-01-22,Cape of Good Hope (reroute),Maritime Corridor Suspension,Moderate,VLCC,Japan,16.0,119.0,-33.6375,19.0369,False,Ongoing Uncertainty
EVT-00954,2026-01-23,Strait of Hormuz,IRGC Fast-Boat Harassment,Critical,Aframax,Bahamas,80.4,666.0,25.6909,55.7386,True,Ongoing Uncertainty
EVT-00955,2026-01-24,Persian Gulf – East China Sea,Maritime Corridor Suspension,Minor,Container Ship,Hong Kong,2.1,10.0,14.6618,80.5872,True,Ongoing Uncertainty
EVT-00956,2026-01-24,Persian Gulf – East China Sea,Missile Attack on Tanker,Moderate,Container Ship,Marshall Islands,0.3,68.0,29.3397,84.4446,False,Ongoing Uncertainty
EVT-00957,2026-01-24,Suez Canal,Unexploded Ordnance Discovery,Minor,LPG Carrier,Marshall Islands,0.4,8.0,30.7591,32.4318,False,Ongoing Uncertainty
EVT-00958,2026-01-28,Cape of Good Hope (reroute),Missile Attack on Tanker,Severe,Container Ship,China,6.0,236.0,-34.3413,17.8042,True,Ongoing Uncertainty
EVT-00959,2026-01-29,Bab el-Mandeb / Red Sea,Missile Attack on Tanker,Moderate,LPG Carrier,Singapore,10.7,778.0,13.5712,42.8249,False,Ongoing Uncertainty
EVT-00960,2026-01-29,Bab el-Mandeb / Red Sea,Military Blockade Enforcement,Minor,Aframax,China,5.8,49.0,13.6461,44.0672,False,Ongoing Uncertainty
EVT-00961,2026-01-31,Cape of Good Hope (reroute),Insurance No-Go Zone Declaration,Minor,Aframax,Marshall Islands,13.1,24.0,-33.872,19.4429,False,Ongoing Uncertainty
EVT-00962,2026-01-31,Suez Canal,Coalition Naval Escort Delay,Moderate,Bulk Carrier,Hong Kong,43.0,460.0,30.9235,33.126,False,Ongoing Uncertainty
EVT-00963,2026-02-01,Suez Canal,Insurance No-Go Zone Declaration,Severe,LNG Carrier,Japan,34.7,46.0,30.3052,32.6651,True,Ongoing Uncertainty
EVT-00964,2026-02-02,Strait of Malacca,Oil Spill from Damaged Tanker,Critical,Product Tanker,Singapore,12.3,412.0,1.7516,101.2358,True,Ongoing Uncertainty
EVT-00965,2026-02-02,Persian Gulf – East China Sea,Naval Mine Detonation,Severe,LPG Carrier,Panama,19.5,109.0,9.192,59.0057,True,Ongoing Uncertainty
